text,label
Group inspires Indigenous artists to channel creative energy into face masks,REAL
Queen Elizabeth Driveway partially closes this weekend to vehicles,REAL
Here's what it's like to go through COVID-19 testing in Nova Scotia,REAL
"Despite community spread, Sudbury mayor commends residents for efforts during crisis",REAL
"COVID-19 on P.E.I.: What's happening Monday, April 27",REAL
"Carleton, U of O, Algonquin cancel classes due to COVID-19",REAL
Emergency aid for small businesses hit hard by COVID-19 'just not enough',REAL
"7 new coronavirus cases found in B.C., including 2 health-care workers",REAL
Sarnia-area taxi driver tests positive for COVID-19 prompting Lambton Health call-out,REAL
"N.S. public sector staff, students must self-isolate for 14 days if they travel outside Canada",REAL
First batch of CFB Trenton quarantines coming to an end,REAL
Sask. researchers team up with local companies to make hand sanitizer,REAL
Moncton fire chief overseeing pandemic response goes into self-isolation,REAL
"Province announces up to $110M for MPI ratepayers, mum on possible layoffs",REAL
"Canada, U.S. border temporarily closing to non-essential traffic to slow COVID-19",REAL
Harvey Weinstein moved to state prison on eve of 68th birthday,REAL
Souls Harbour and Salvation Army still providing meals during pandemic,REAL
Tips for cutting hair at home during COVID-19,REAL
"Montreal family stuck in China will be able to go home, but must leave father behind",REAL
N.B. customers slam Bell Aliant for price increase amid COVID-19 outbreak,REAL
Quebec's first COVID-19 patient is on the mend as health authorities retrace her steps,REAL
"COVID-19 prompts flood of people to write, change their wills — but quarantine measures are getting in the way",REAL
"TTC, GO Transit step up cleaning, disinfecting of vehicles amid COVID-19 concern",REAL
"Temporary labour rules problematic for essential workers, labour leader says",REAL
'Fills our hearts' and kids' tummies: Westmount school donates to Thunder Bay family snack program,REAL
"Victoria university, private school confirm COVID-19 cases",REAL
4 new COVID-19 deaths in Leeds-Grenville-Lanark,REAL
Moncton fire chief overseeing pandemic response goes into self-isolation,REAL
Manitoba legislature suspended indefinitely over COVID-19 concerns,REAL
3 long-term care homes run by same company report total of 71 deaths from COVID-19,REAL
N.W.T. mines are COVID-19 time bombs — let's put people over profit,REAL
Red Deer Catholic Regional Schools cancels international trips due to COVID-19 outbreak,REAL
Windsor Regional Hospital to convert St. Clair College SportsPlex into COVID-19 field hospital,REAL
"Sudbury police aim to minimize risk, while still on the front line during COVID-19",REAL
"Canada, U.S. border temporarily closing to non-essential traffic to slow COVID-19",REAL
N.W.T. and Nunavut continue to have highest workplace death rate in country,REAL
Councillor Josh Matlow in isolation after contact with person who tested positive for COVID-19,REAL
Cruise passengers start to disembark in Japan as 2-week virus quarantine ends,REAL
Edmonton councillors urge city to crack down on noisy vehicles,REAL
"Situation for Canadian trapped in Wuhan growing dire, says daughter",REAL
"Amid COVID-19 restrictions, couples looking to postpone weddings in Cape Breton",REAL
Education minister says B.C. students could be back in classrooms before end of school year,REAL
"Many hotels could remain closed for good, Ottawa hotelier says",REAL
Retired nurses want to fight COVID-19. So why is Ontario so slow to call them back?,REAL
"Oil prices take biggest plunge in decades, taking another bite out of reeling Alberta",REAL
COVID-19 precautions close Vancouver business school for 3-day disinfection,REAL
Midwives inundated with home birth requests amid COVID-19 pandemic,REAL
Get informed on the top stories of the day in one quick scan,REAL
2 deaths under investigation at park hosting homeless camp in Victoria,REAL
2 deaths under investigation at park hosting homeless camp in Victoria,REAL
'In a position to be somewhat flexible': Northwoods League takes wait-and-see approach to 2020 season,REAL
Survey suggests further financial pain for Vancouver after province rejects plea for $200M bailout,REAL
"B.C. teachers, employer reach tentative deal on new collective agreement",REAL
The Works supervised injection site reopens with physical distancing measures in place,REAL
Uptown Waterloo lights to shine in red and pink for front-line workers,REAL
"No new cases of COVID-19 confirmed for P.E.I. Saturday, 70 tests pending",REAL
Students with out-of-date immunization records won't be suspended this spring,REAL
"Efforts to stop coronavirus 'greatest fight of our time,' says health minister as B.C. cases rise to 424",REAL
Beijing struggles to keep up with a virus — and a nation on the move,REAL
One of B.C.'s biggest health regions hasn't been releasing COVID-19 recoveries for a week,REAL
Renfrew County paramedics testing for COVID-19 at home,REAL
"66 new cases of COVID-19 identified in B.C., bringing total to 725",REAL
Worried about eviction? Not sure if you can evict someone? Here's where things stand in Alberta,REAL
North Korea fires 2 unidentified projectiles into its eastern sea,REAL
"Alberta to send personal protective equipment to Ontario, Quebec, B.C.",REAL
"Kwanlin Dün First Nation election going ahead, with extra precautions",REAL
"What you need to know about COVID-19 in Alberta on Monday, March 30",REAL
'This is a serious moment in our history': Alberta Premier Jason Kenney declares public health emergency,REAL
Are physical distancing measures giving bikes a new lease on life?,REAL
"Province looks for hotels, accommodations for Manitobans during COVID-19 pandemic",REAL
How can non-essential businesses operate? Manitoba public health officials clarify,REAL
P.E.I. announces $50M loan assistance program for tourism operators,REAL
"Alberta fielding hundreds of COVID-19 violation complaints each day, health minister says",REAL
Fluevog designs 'The Dr. Henry' shoe inspired by B.C.'s provincial health officer,REAL
Ontario wants long-term care homes to step up screening after B.C. man dies of COVID-19,REAL
'Did he die of neglect?': Daughter of Herron resident can't find out if dead were tested for COVID,REAL
Yukon MLAs pare down agenda to pass key budget bills faster,REAL
Sick passenger removed from WestJet plane in Winnipeg after flight from Vancouver,REAL
"No masks, parking spots, or people says Windsorite teaching in South Korea amid COVID-19",REAL
"Toronto has 3,682 cases of COVID-19 with 181 deaths, but curve is flattening, city says",REAL
"Trump's fans were shrugging off COVID-19. Now it's a war, and he's their leader",REAL
Health-care workers remain on guard despite promising signs,REAL
Former Winnipegger living in China relieved quarantine is ending,REAL
COVID-19 cases confirmed at 3 Alberta meat-packing plants,REAL
N.W.T. lab now producing hand sanitizer for front-line government workers,REAL
"P.E.I. nurse 'overwhelmed' with surprise delivery from anonymous donor, Summerside business",REAL
Premiers say 'no' to Emergencies Act in letter,REAL
"COVID-19 prompts flood of people to write, change their wills — but quarantine measures are getting in the way",REAL
"Efforts to stop coronavirus 'greatest fight of our time,' says health minister as B.C. cases rise to 424",REAL
Masks and temperature checks now mandatory at Ontario jails for all staff and visitors,REAL
"Saskatchewan hotels offer discount rooms to doctors, nurses wanting to isolate during COVID-19",REAL
Students with out-of-date immunization records won't be suspended this spring,REAL
Serology testing expected to shed new light on extent of COVID-19 infections in B.C.,REAL
"66 new cases of COVID-19 identified in B.C., bringing total to 725",REAL
Worried about eviction? Not sure if you can evict someone? Here's where things stand in Alberta,REAL
Moncton family with 3 COVID-19 cases pins hopes on plasma treatment for mother in ICU,REAL
"Under shadow of COVID-19, Island potato growers face uncertain season",REAL
CBRM's struggle with virtual council meetings may be over,REAL
Beijing struggles to keep up with a virus — and a nation on the move,REAL
Renfrew County paramedics testing for COVID-19 at home,REAL
"Alberta fielding hundreds of COVID-19 violation complaints each day, health minister says",REAL
'Bunch of yahoos': Ontario premier slams anti-lockdown protesters at Queen's Park,REAL
Canada to cut number of troops in Ukraine due to COVID-19,REAL
"Ontario allows alcohol delivery, takeout with food orders in light of COVID-19",REAL
"COVID-19 on P.E.I.: What's happening Monday, April 27",REAL
Calgary airport will remain open to international flights but predicts big financial hit,REAL
University of Waterloo warns students and staff of COVID-19 phishing scam,REAL
Sarnia-area taxi driver tests positive for COVID-19 prompting Lambton Health call-out,REAL
How to safely shop for groceries in a global pandemic,REAL
Union calls North Preston COVID-19 assessment clinic 'subpar',REAL
Sask. researchers team up with local companies to make hand sanitizer,REAL
Champagne advises Canadians to leave China by commercial means as repatriation effort continues,REAL
"Montreal police suspect hate-crimes after vandals hit Buddhist temples, Chinatown",REAL
"What you need to know about COVID-19 in Alberta on Wednesday, March 25",REAL
Ontario home for adults with disabilities pledges action after staff walk out over COVID-19,REAL
"Drag queens go digital, with gay bars closed indefinitely due to COVID-19",REAL
"5,000 tulip bouquets for veterans' events are now bringing a 'ray of sunshine' to hard-hit care homes",REAL
